,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,principal component 1,principal component 2,Ariana Grande,popularity
26,1,0.536,0.521,7,-4.128,1,0.0274,0.41,0,0.142,0.314,72.06,2013,0.287296,0.279256,3.752,-2.212608,0.536,0.0146864,0.21976,0,0.076112,0.168304,38.62416,1078.968,0.271441,3.647,-2.150688,0.521,0.0142754,0.21361,0,0.073982,0.163594,37.54326,1048.773,49,-28.896,7,0.1918,2.87,0,0.994,2.198,504.42,14091,17.040384,-4.128,-0.1131072,-1.69248,0,-0.586176,-1.296192,-297.46368,-8309.664,1,0.0274,0.41,0,0.142,0.314,72.06,2013,0.00075076,0.011234,0,0.0038908,0.0086036,1.974444,55.1562,0.1681,0,0.05822,0.12874,29.5446,825.33,0,0,0,0,0,0.020164,0.044588,10.23252,285.846,0.098596,22.62684,632.082,5192.6436,145056.78,4052169,-95699.94846,12282.75066,1,61
27,1,0.624,0.821,1,-3.844,0,0.0422,0.112,0,0.276,0.449,93.984,2013,0.389376,0.512304,0.624,-2.398656,0,0.0263328,0.069888,0,0.172224,0.280176,58.646016,1256.112,0.674041,0.821,-3.155924,0,0.0346462,0.091952,0,0.226596,0.368629,77.160864,1652.673,1,-3.844,0,0.0422,0.112,0,0.276,0.449,93.984,2013,14.776336,0,-0.1622168,-0.430528,0,-1.060944,-1.725956,-361.274496,-7737.972,0,0,0,0,0,0,0,0,0.00178084,0.0047264,0,0.0116472,0.0189478,3.9661248,84.9486,0.012544,0,0.030912,0.050288,10.526208,225.456,0,0,0,0,0,0.076176,0.123924,25.939584,555.588,0.201601,42.198816,903.837,8832.992256,189189.792,4052169,-51431.78835,8920.864091,1,48
28,1,0.738,0.804,1,-4.286,0,0.0821,0.163,0,0.826,0.717,120.017,2013,0.544644,0.593352,0.738,-3.163068,0,0.0605898,0.120294,0,0.609588,0.529146,88.572546,1485.594,0.646416,0.804,-3.445944,0,0.0660084,0.131052,0,0.664104,0.576468,96.493668,1618.452,1,-4.286,0,0.0821,0.163,0,0.826,0.717,120.017,2013,18.369796,0,-0.3518806,-0.698618,0,-3.540236,-3.073062,-514.392862,-8627.718,0,0,0,0,0,0,0,0,0.00674041,0.0133823,0,0.0678146,0.0588657,9.8533957,165.2673,0.026569,0,0.134638,0.116871,19.562771,328.119,0,0,0,0,0,0.682276,0.592242,99.134042,1662.738,0.514089,86.052189,1443.321,14404.08029,241594.221,4052169,1232.763447,8109.006619,1,51
29,1,0.675,0.643,7,-6.004,1,0.0315,0.233,0,0.561,0.325,114.051,2013,0.455625,0.434025,4.725,-4.0527,0.675,0.0212625,0.157275,0,0.378675,0.219375,76.984425,1358.775,0.413449,4.501,-3.860572,0.643,0.0202545,0.149819,0,0.360723,0.208975,73.334793,1294.359,49,-42.028,7,0.2205,1.631,0,3.927,2.275,798.357,14091,36.048016,-6.004,-0.189126,-1.398932,0,-3.368244,-1.9513,-684.762204,-12086.052,1,0.0315,0.233,0,0.561,0.325,114.051,2013,0.00099225,0.0073395,0,0.0176715,0.0102375,3.5926065,63.4095,0.054289,0,0.130713,0.075725,26.573883,469.029,0,0,0,0,0,0.314721,0.182325,63.982611,1129.293,0.105625,37.066575,654.225,13007.6306,229584.663,4052169,-10936.8931,10527.20086,1,52
30,1,0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,2013,0.416025,0.565665,3.225,-2.06916,0,0.072885,0.18963,0,0.0489555,0.555345,53.09898,1298.385,0.769129,4.385,-2.813416,0,0.099101,0.257838,0,0.0665643,0.755097,72.198148,1765.401,25,-16.04,0,0.565,1.47,0,0.3795,4.305,411.62,10065,10.291264,0,-0.362504,-0.943152,0,-0.2434872,-2.762088,-264.095392,-6457.704,0,0,0,0,0,0,0,0,0.012769,0.033222,0,0.0085767,0.097293,9.302612,227.469,0.086436,0,0.0223146,0.253134,24.203256,591.822,0,0,0,0,0,0.00576081,0.0653499,6.2483916,152.7867,0.741321,70.880964,1733.193,6777.240976,165718.212,4052169,-74963.40134,11394.93769,1,69
31,1,0.764,0.842,6,-3.835,1,0.059,0.0546,0,0.0351,0.869,105.018,2013,0.583696,0.643288,4.584,-2.92994,0.764,0.045076,0.0417144,0,0.0268164,0.663916,80.233752,1537.932,0.708964,5.052,-3.22907,0.842,0.049678,0.0459732,0,0.0295542,0.731698,88.425156,1694.946,36,-23.01,6,0.354,0.3276,0,0.2106,5.214,630.108,12078,14.707225,-3.835,-0.226265,-0.209391,0,-0.1346085,-3.332615,-402.74403,-7719.855,1,0.059,0.0546,0,0.0351,0.869,105.018,2013,0.003481,0.0032214,0,0.0020709,0.051271,6.196062,118.767,0.00298116,0,0.00191646,0.0474474,5.7339828,109.9098,0,0,0,0,0,0.00123201,0.0305019,3.6861318,70.6563,0.755161,91.260642,1749.297,11028.78032,211401.234,4052169,-29142.86436,11080.62199,1,52
32,1,0.323,0.327,2,-7.494,1,0.0411,0.824,0,0.101,0.335,81.329,2013,0.104329,0.105621,0.646,-2.420562,0.323,0.0132753,0.266152,0,0.032623,0.108205,26.269267,650.199,0.106929,0.654,-2.450538,0.327,0.0134397,0.269448,0,0.033027,0.109545,26.594583,658.251,4,-14.988,2,0.0822,1.648,0,0.202,0.67,162.658,4026,56.160036,-7.494,-0.3080034,-6.175056,0,-0.756894,-2.51049,-609.479526,-15085.422,1,0.0411,0.824,0,0.101,0.335,81.329,2013,0.00168921,0.0338664,0,0.0041511,0.0137685,3.3426219,82.7343,0.678976,0,0.083224,0.27604,67.015096,1658.712,0,0,0,0,0,0.010201,0.033835,8.214229,203.313,0.112225,27.245215,674.355,6614.406241,163715.277,4052169,-77110.48294,8367.049287,1,63
33,1,0.665,0.809,8,-4.574,1,0.0464,0.156,0,0.0613,0.811,99.029,2013,0.442225,0.537985,5.32,-3.04171,0.665,0.030856,0.10374,0,0.0407645,0.539315,65.854285,1338.645,0.654481,6.472,-3.700366,0.809,0.0375376,0.126204,0,0.0495917,0.656099,80.114461,1628.517,64,-36.592,8,0.3712,1.248,0,0.4904,6.488,792.232,16104,20.921476,-4.574,-0.2122336,-0.713544,0,-0.2803862,-3.709514,-452.958646,-9207.462,1,0.0464,0.156,0,0.0613,0.811,99.029,2013,0.00215296,0.0072384,0,0.00284432,0.0376304,4.5949456,93.4032,0.024336,0,0.0095628,0.126516,15.448524,314.028,0,0,0,0,0,0.00375769,0.0497143,6.0704777,123.3969,0.657721,80.312519,1632.543,9806.742841,199345.377,4052169,-41286.65253,11925.1067,1,49
34,1,0.585,0.831,9,-4.024,1,0.0334,0.0391,0.000144,0.104,0.28,130.059,2013,0.342225,0.486135,5.265,-2.35404,0.585,0.019539,0.0228735,8.42E-05,0.06084,0.1638,76.084515,1177.605,0.690561,7.479,-3.343944,0.831,0.0277554,0.0324921,0.000119664,0.086424,0.23268,108.079029,1672.803,81,-36.216,9,0.3006,0.3519,0.001296,0.936,2.52,1170.531,18117,16.192576,-4.024,-0.1344016,-0.1573384,-0.000579456,-0.418496,-1.12672,-523.357416,-8100.312,1,0.0334,0.0391,0.000144,0.104,0.28,130.059,2013,0.00111556,0.00130594,4.81E-06,0.0034736,0.009352,4.3439706,67.2342,0.00152881,5.63E-06,0.0040664,0.010948,5.0853069,78.7083,2.07E-08,1.50E-05,4.03E-05,0.018728496,0.289872,0.010816,0.02912,13.526136,209.352,0.0784,36.41652,563.64,16915.34348,261808.767,4052169,21576.92187,11839.79341,1,47
35,1,0.503,0.8,2,-2.763,1,0.0391,0.125,0,0.109,0.789,205.95,2013,0.253009,0.4024,1.006,-1.389789,0.503,0.0196673,0.062875,0,0.054827,0.396867,103.59285,1012.539,0.64,1.6,-2.2104,0.8,0.03128,0.1,0,0.0872,0.6312,164.76,1610.4,4,-5.526,2,0.0782,0.25,0,0.218,1.578,411.9,4026,7.634169,-2.763,-0.1080333,-0.345375,0,-0.301167,-2.180007,-569.03985,-5561.919,1,0.0391,0.125,0,0.109,0.789,205.95,2013,0.00152881,0.0048875,0,0.0042619,0.0308499,8.052645,78.7083,0.015625,0,0.013625,0.098625,25.74375,251.625,0,0,0,0,0,0.011881,0.086001,22.44855,219.417,0.622521,162.49455,1588.257,42415.4025,414577.35,4052169,176376.4967,7140.955716,1,79
36,1,0.563,0.931,11,-3.468,1,0.0912,0.0904,0,0.258,0.81,180.027,2013,0.316969,0.524153,6.193,-1.952484,0.563,0.0513456,0.0508952,0,0.145254,0.45603,101.355201,1133.319,0.866761,10.241,-3.228708,0.931,0.0849072,0.0841624,0,0.240198,0.75411,167.605137,1874.103,121,-38.148,11,1.0032,0.9944,0,2.838,8.91,1980.297,22143,12.027024,-3.468,-0.3162816,-0.3135072,0,-0.894744,-2.80908,-624.333636,-6981.084,1,0.0912,0.0904,0,0.258,0.81,180.027,2013,0.00831744,0.00824448,0,0.0235296,0.073872,16.4184624,183.5856,0.00817216,0,0.0233232,0.073224,16.2744408,181.9752,0,0,0,0,0,0.066564,0.20898,46.446966,519.354,0.6561,145.82187,1630.53,32409.72073,362394.351,4052169,123307.5086,11844.96056,1,65
37,1,0.627,0.533,1,-5.965,1,0.052,0.257,0,0.351,0.428,135.006,2013,0.393129,0.334191,0.627,-3.740055,0.627,0.032604,0.161139,0,0.220077,0.268356,84.648762,1262.151,0.284089,0.533,-3.179345,0.533,0.027716,0.136981,0,0.187083,0.228124,71.958198,1072.929,1,-5.965,1,0.052,0.257,0,0.351,0.428,135.006,2013,35.581225,-5.965,-0.31018,-1.533005,0,-2.093715,-2.55302,-805.31079,-12007.545,1,0.052,0.257,0,0.351,0.428,135.006,2013,0.002704,0.013364,0,0.018252,0.022256,7.020312,104.676,0.066049,0,0.090207,0.109996,34.696542,517.341,0,0,0,0,0,0.123201,0.150228,47.387106,706.563,0.183184,57.782568,861.564,18226.62004,271767.078,4052169,31580.69217,7112.536897,1,73
38,1,0.748,0.777,0,-5.749,1,0.136,0.0498,0,0.284,0.769,95.986,2013,0.559504,0.581196,0,-4.300252,0.748,0.101728,0.0372504,0,0.212432,0.575212,71.797528,1505.724,0.603729,0,-4.466973,0.777,0.105672,0.0386946,0,0.220668,0.597513,74.581122,1564.101,0,0,0,0,0,0,0,0,0,0,33.051001,-5.749,-0.781864,-0.2863002,0,-1.632716,-4.420981,-551.823514,-11572.737,1,0.136,0.0498,0,0.284,0.769,95.986,2013,0.018496,0.0067728,0,0.038624,0.104584,13.054096,273.768,0.00248004,0,0.0141432,0.0382962,4.7801028,100.2474,0,0,0,0,0,0.080656,0.218396,27.260024,571.692,0.591361,73.813234,1547.997,9213.312196,193219.818,4052169,-47447.39422,7690.946857,1,81
39,1,0.598,0.815,9,-4.802,1,0.0457,0.1,0,0.112,0.581,162.04,2011,0.357604,0.48737,5.382,-2.871596,0.598,0.0273286,0.0598,0,0.066976,0.347438,96.89992,1202.578,0.664225,7.335,-3.91363,0.815,0.0372455,0.0815,0,0.09128,0.473515,132.0626,1638.965,81,-43.218,9,0.4113,0.9,0,1.008,5.229,1458.36,18099,23.059204,-4.802,-0.2194514,-0.4802,0,-0.537824,-2.789962,-778.11608,-9656.822,1,0.0457,0.1,0,0.112,0.581,162.04,2011,0.00208849,0.00457,0,0.0051184,0.0265517,7.405228,91.9027,0.01,0,0.0112,0.0581,16.204,201.1,0,0,0,0,0,0.012544,0.065072,18.14848,225.232,0.337561,94.14524,1168.391,26256.9616,325862.44,4044121,86340.00955,18457.85414,1,52
40,1,0.334,0.622,5,-5.611,0,0.0632,0.0826,1.34E-05,0.106,0.209,139.546,2015,0.111556,0.207748,1.67,-1.874074,0,0.0211088,0.0275884,4.48E-06,0.035404,0.069806,46.608364,673.01,0.386884,3.11,-3.490042,0,0.0393104,0.0513772,8.33E-06,0.065932,0.129998,86.797612,1253.33,25,-28.055,0,0.316,0.413,6.70E-05,0.53,1.045,697.73,10075,31.483321,0,-0.3546152,-0.4634686,-7.52E-05,-0.594766,-1.172699,-782.992606,-11306.165,0,0,0,0,0,0,0,0,0.00399424,0.00522032,8.47E-07,0.0066992,0.0132088,8.8193072,127.348,0.00682276,1.11E-06,0.0087556,0.0172634,11.5264996,166.439,1.80E-10,1.42E-06,2.80E-06,0.001869916,0.027001,0.011236,0.022154,14.791876,213.59,0.043681,29.165114,421.135,19473.08612,281185.19,4060225,40999.88658,1386.332382,1,59
41,1,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,2014,0.275625,0.326025,3.675,-3.8661,0.525,0.0609,0.0256725,0,0.15435,0.310275,100.7475,1057.35,0.385641,4.347,-4.573044,0.621,0.072036,0.0303669,0,0.182574,0.367011,119.1699,1250.694,49,-51.548,7,0.812,0.3423,0,2.058,4.137,1343.3,14098,54.228496,-7.364,-0.854224,-0.3600996,0,-2.165016,-4.352124,-1413.1516,-14831.096,1,0.116,0.0489,0,0.294,0.591,191.9,2014,0.013456,0.0056724,0,0.034104,0.068556,22.2604,233.624,0.00239121,0,0.0143766,0.0288999,9.38391,98.4846,0,0,0,0,0,0.086436,0.173754,56.4186,592.116,0.349281,113.4129,1190.274,36825.61,386486.6,4056196,147602.5716,4333.132843,1,90
42,1,0.656,0.842,0,-5.714,1,0.24,0.5,0,0.0787,0.384,101.364,2014,0.430336,0.552352,0,-3.748384,0.656,0.15744,0.328,0,0.0516272,0.251904,66.494784,1321.184,0.708964,0,-4.811188,0.842,0.20208,0.421,0,0.0662654,0.323328,85.348488,1695.788,0,0,0,0,0,0,0,0,0,0,32.649796,-5.714,-1.37136,-2.857,0,-0.4496918,-2.194176,-579.193896,-11507.996,1,0.24,0.5,0,0.0787,0.384,101.364,2014,0.0576,0.12,0,0.018888,0.09216,24.32736,483.36,0.25,0,0.03935,0.192,50.682,1007,0,0,0,0,0,0.00619369,0.0302208,7.9773468,158.5018,0.147456,38.923776,773.376,10274.6605,204147.096,4056196,-36517.18772,3718.355641,1,60
43,1,0.623,0.734,9,-5.95,1,0.107,0.0162,1.90E-06,0.145,0.372,107.853,2016,0.388129,0.457282,5.607,-3.70685,0.623,0.066661,0.0100926,1.18E-06,0.090335,0.231756,67.192419,1255.968,0.538756,6.606,-4.3673,0.734,0.078538,0.0118908,1.39E-06,0.10643,0.273048,79.164102,1479.744,81,-53.55,9,0.963,0.1458,1.71E-05,1.305,3.348,970.677,18144,35.4025,-5.95,-0.63665,-0.09639,-1.13E-05,-0.86275,-2.2134,-641.72535,-11995.2,1,0.107,0.0162,1.90E-06,0.145,0.372,107.853,2016,0.011449,0.0017334,2.03E-07,0.015515,0.039804,11.540271,215.712,0.00026244,3.08E-08,0.002349,0.0060264,1.7472186,32.6592,3.61E-12,2.76E-07,7.07E-07,0.000204921,0.0038304,0.021025,0.05394,15.638685,292.32,0.138384,40.121316,749.952,11632.26961,217431.648,4064256,-23287.852,155.1088414,1,80
44,1,0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,2016,0.4225,0.4784,3.9,-3.796,0,0.14885,0.033345,0,0.15275,0.3978,103.4631,1310.4,0.541696,4.416,-4.29824,0,0.168544,0.0377568,0,0.17296,0.450432,117.152064,1483.776,36,-35.04,0,1.374,0.3078,0,1.41,3.672,955.044,12096,34.1056,0,-1.33736,-0.299592,0,-1.3724,-3.57408,-929.57616,-11773.44,0,0,0,0,0,0,0,0,0.052441,0.0117477,0,0.053815,0.140148,36.450846,461.664,0.00263169,0,0.0120555,0.0313956,8.1656262,103.4208,0,0,0,0,0,0.055225,0.14382,37.40589,473.76,0.374544,97.414488,1233.792,25336.36228,320894.784,4064256,81075.1402,-2519.385907,1,80
45,1,0.62,0.705,1,-5.335,1,0.0989,0.0323,0,0.092,0.844,109.974,2016,0.3844,0.4371,0.62,-3.3077,0.62,0.061318,0.020026,0,0.05704,0.52328,68.18388,1249.92,0.497025,0.705,-3.761175,0.705,0.0697245,0.0227715,0,0.06486,0.59502,77.53167,1421.28,1,-5.335,1,0.0989,0.0323,0,0.092,0.844,109.974,2016,28.462225,-5.335,-0.5276315,-0.1723205,0,-0.49082,-4.50274,-586.71129,-10755.36,1,0.0989,0.0323,0,0.092,0.844,109.974,2016,0.00978121,0.00319447,0,0.0090988,0.0834716,10.8764286,199.3824,0.00104329,0,0.0029716,0.0272612,3.5521602,65.1168,0,0,0,0,0,0.008464,0.077648,10.117608,185.472,0.712336,92.818056,1701.504,12094.28068,221707.584,4064256,-18939.07867,-3547.900107,1,68
46,1,0.445,0.449,8,-7.472,0,0.0315,0.596,2.34E-05,0.339,0.374,90.927,2016,0.198025,0.199805,3.56,-3.32504,0,0.0140175,0.26522,1.04E-05,0.150855,0.16643,40.462515,897.12,0.201601,3.592,-3.354928,0,0.0141435,0.267604,1.05E-05,0.152211,0.167926,40.826223,905.184,64,-59.776,0,0.252,4.768,0.0001872,2.712,2.992,727.416,16128,55.830784,0,-0.235368,-4.453312,-0.000174845,-2.533008,-2.794528,-679.406544,-15063.552,0,0,0,0,0,0,0,0,0.00099225,0.018774,7.37E-07,0.0106785,0.011781,2.8642005,63.504,0.355216,1.39E-05,0.202044,0.222904,54.192492,1201.536,5.48E-10,7.93E-06,8.75E-06,0.002127692,0.0471744,0.114921,0.126786,30.824253,683.424,0.139876,34.006698,753.984,8267.719329,183308.832,4064256,-57605.08399,-485.7072173,1,64
47,1,0.637,0.733,7,-4.387,0,0.0553,0.0152,0,0.162,0.432,131.005,2016,0.405769,0.466921,4.459,-2.794519,0,0.0352261,0.0096824,0,0.103194,0.275184,83.450185,1284.192,0.537289,5.131,-3.215671,0,0.0405349,0.0111416,0,0.118746,0.316656,96.026665,1477.728,49,-30.709,0,0.3871,0.1064,0,1.134,3.024,917.035,14112,19.245769,0,-0.2426011,-0.0666824,0,-0.710694,-1.895184,-574.718935,-8844.192,0,0,0,0,0,0,0,0,0.00305809,0.00084056,0,0.0089586,0.0238896,7.2445765,111.4848,0.00023104,0,0.0024624,0.0065664,1.991276,30.6432,0,0,0,0,0,0.026244,0.069984,21.22281,326.592,0.186624,56.59416,870.912,17162.31003,264106.08,4064256,23763.915,-816.5493627,1,72
48,1,0.394,0.666,4,-5.383,1,0.25,0.0901,0,0.344,0.561,77.827,2016,0.155236,0.262404,1.576,-2.120902,0.394,0.0985,0.0354994,0,0.135536,0.221034,30.663838,794.304,0.443556,2.664,-3.585078,0.666,0.1665,0.0600066,0,0.229104,0.373626,51.832782,1342.656,16,-21.532,4,1,0.3604,0,1.376,2.244,311.308,8064,28.976689,-5.383,-1.34575,-0.4850083,0,-1.851752,-3.019863,-418.942741,-10852.128,1,0.25,0.0901,0,0.344,0.561,77.827,2016,0.0625,0.022525,0,0.086,0.14025,19.45675,504,0.00811801,0,0.0309944,0.0505461,7.0122127,181.6416,0,0,0,0,0,0.118336,0.192984,26.772488,693.504,0.314721,43.660947,1130.976,6057.041929,156899.232,4064256,-83992.93153,-1292.723969,1,63
49,1,0.59,0.403,0,-8.286,1,0.0431,0.729,1.38E-06,0.153,0.287,111.948,2016,0.3481,0.23777,0,-4.88874,0.59,0.025429,0.43011,8.14E-07,0.09027,0.16933,66.04932,1189.44,0.162409,0,-3.339258,0.403,0.0173693,0.293787,5.56E-07,0.061659,0.115661,45.115044,812.448,0,0,0,0,0,0,0,0,0,0,68.657796,-8.286,-0.3571266,-6.040494,-1.14E-05,-1.267758,-2.378082,-927.601128,-16704.576,1,0.0431,0.729,1.38E-06,0.153,0.287,111.948,2016,0.00185761,0.0314199,5.95E-08,0.0065943,0.0123697,4.8249588,86.8896,0.531441,1.01E-06,0.111537,0.209223,81.610092,1469.664,1.90E-12,2.11E-07,3.96E-07,0.000154488,0.00278208,0.023409,0.043911,17.128044,308.448,0.082369,32.129076,578.592,12532.3547,225687.168,4064256,-15037.14116,-5198.90803,1,60
50,1,0.698,0.646,4,-5.368,0,0.0415,0.0146,0,0.269,0.787,131.945,2016,0.487204,0.450908,2.792,-3.746864,0,0.028967,0.0101908,0,0.187762,0.549326,92.09761,1407.168,0.417316,2.584,-3.467728,0,0.026809,0.0094316,0,0.173774,0.508402,85.23647,1302.336,16,-21.472,0,0.166,0.0584,0,1.076,3.148,527.78,8064,28.815424,0,-0.222772,-0.0783728,0,-1.443992,-4.224616,-708.28076,-10821.888,0,0,0,0,0,0,0,0,0.00172225,0.0006059,0,0.0111635,0.0326605,5.4757175,83.664,0.00021316,0,0.0039274,0.0114902,1.926397,29.4336,0,0,0,0,0,0.072361,0.211703,35.493205,542.304,0.619369,103.840715,1586.592,17409.48302,266001.12,4064256,25653.17707,-2658.179748,1,63
51,1,0.536,0.694,7,-4.369,0,0.0331,0.0305,0,0.183,0.293,100.899,2016,0.287296,0.371984,3.752,-2.341784,0,0.0177416,0.016348,0,0.098088,0.157048,54.081864,1080.576,0.481636,4.858,-3.032086,0,0.0229714,0.021167,0,0.127002,0.203342,70.023906,1399.104,49,-30.583,0,0.2317,0.2135,0,1.281,2.051,706.293,14112,19.088161,0,-0.1446139,-0.1332545,0,-0.799527,-1.280117,-440.827731,-8807.904,0,0,0,0,0,0,0,0,0.00109561,0.00100955,0,0.0060573,0.0096983,3.3397569,66.7296,0.00093025,0,0.0055815,0.0089365,3.0774195,61.488,0,0,0,0,0,0.033489,0.053619,18.464517,368.928,0.085849,29.563407,590.688,10180.6082,203412.384,4064256,-37314.62495,-63.92913159,1,67
